                      999741160062160896	                     1000257645440372736	                               216056584	 2018-05-26 06:09:41	    20	     0
                      999741160062160896	                     1000113443775701019	                                14660267	 2018-05-25 20:36:40	    20	     0
                      999741160062160896	                     1000089486385180684	                               215762658	 2018-05-25 19:01:28	    20	     0
                      999741160062160896	                      999959062937825280	                                44204172	 2018-05-25 10:23:13	    20	     0
                      999741160062160896	                      999930799809093633	                                20722055	 2018-05-25 08:30:55	    20	     0
                      999741160062160896	                      999921335844225024	                                23009949	 2018-05-25 07:53:18	    20	     0
                      999741160062160896	                      999755072165875713	                               238334099	 2018-05-24 20:52:38	    20	     0
                      999741160062160896	                      999753634505265152	                               388499227	 2018-05-24 20:46:55	    20	     0
                      999741160062160896	                      999752563200274432	                                99771661	 2018-05-24 20:42:40	    20	     0
                      999682855558156291	                      999907769271570432	                                23708649	 2018-05-25 06:59:24	     5	     0
                      999682855558156291	                      999726322288136192	                      973169858182549504	 2018-05-24 18:58:23	     5	     0
                      999682855558156291	                      999719545391677440	                               388499227	 2018-05-24 18:31:28	     5	     0
                      999682855558156291	                      999715918853935104	                               215762658	 2018-05-24 18:17:03	     5	     0
                      999682855558156291	                      999700962859249664	                               238334099	 2018-05-24 17:17:37	     5	     0
                      998882425022435328	                      999194556666085376	                               792099684	 2018-05-23 07:45:21	     6	     0
                      998882425022435328	                      998912206661185542	                               806763920	 2018-05-22 13:03:23	     6	     0
                      998882425022435328	                      998892841605779456	                              2770295281	 2018-05-22 11:46:26	     6	     0
                      998882425022435328	                      998889480336625666	                                20849492	 2018-05-22 11:33:05	     6	     0
                      998882425022435328	                      998883802301673472	                               238334099	 2018-05-22 11:10:31	     6	     0
                      998490120000016384	                      998525793268633602	                                15588825	 2018-05-21 11:27:55	     5	     0
                      998490120000016384	                      998505299345633280	                              2766468809	 2018-05-21 10:06:29	     5	     0
                      998490120000016384	                      998504770942812161	                      804669595474919424	 2018-05-21 10:04:23	     5	     0
                      998490120000016384	                      998502411269525505	                               492009914	 2018-05-21 09:55:00	     5	     0
                      998490120000016384	                      998501364861841408	                      869794196294520832	 2018-05-21 09:50:51	     5	     0
                      998195126781571072	                      998261208879976448	                               238334099	 2018-05-20 17:56:33	     1	     0
                      998162335205416961	                      998262342931636225	                                68124372	 2018-05-20 18:01:04	     2	     0
                      998162335205416961	                      998261198738083840	                               238334099	 2018-05-20 17:56:31	     2	     0
                      997487064571633664	                      998443792591151104	                      876031674102013952	 2018-05-21 06:02:04	    18	     0
                      997487064571633664	                      998177122790363136	                                20849492	 2018-05-20 12:22:25	    18	     0
                      997487064571633664	                      998067179986804736	                              2166633926	 2018-05-20 05:05:33	    18	     0
                      997487064571633664	                      997894338616135680	                                68124372	 2018-05-19 17:38:44	    18	     0
                      997487064571633664	                      997709737188843520	                               138043114	 2018-05-19 05:25:12	    18	     0
                      997487064571633664	                      997627155038244874	                               282267475	 2018-05-18 23:57:03	    18	     0
                      997487064571633664	                      997602466786086912	                               473998928	 2018-05-18 22:18:57	    18	     0
                      997487064571633664	                      997562417839333377	                               253027614	 2018-05-18 19:39:48	    18	     0
                      997487064571633664	                      997551930296750080	                               279657759	 2018-05-18 18:58:08	    18	     0
                      997487064571633664	                      997547098089369600	                               250148888	 2018-05-18 18:38:56	    18	     0
                      997487064571633664	                      997544077657886721	                               156923900	 2018-05-18 18:26:56	    18	     0
                      997487064571633664	                      997528019869798400	                               238334099	 2018-05-18 17:23:07	    18	     0
                      997487064571633664	                      997500297785298944	                               484287580	 2018-05-18 15:32:58	    18	     0
                      997487064571633664	                      997499006682124288	                               157410403	 2018-05-18 15:27:50	    18	     0
                      997487064571633664	                      997498482666721280	                              3251278133	 2018-05-18 15:25:45	    18	     0
                      997487064571633664	                      997490073720578048	                               631533348	 2018-05-18 14:52:20	    18	     0
                      997487064571633664	                      997489752604663808	                               388499227	 2018-05-18 14:51:04	    18	     0
                      997487064571633664	                      997488619509178368	                              2519624823	 2018-05-18 14:46:33	    18	     0
                      996853495184715776	                     1001447507677843458	                      926762824826621952	 2018-05-29 12:57:46	     4	     0
                      996853495184715776	                     1001415673183129601	                               130490305	 2018-05-29 10:51:16	     4	     0
                      996853495184715776	                      996866945998835713	                               222142123	 2018-05-16 21:36:15	     4	     0
                      996853495184715776	                      996857591262339072	                      865157154772320256	 2018-05-16 20:59:05	     4	     0
                      996113812444078084	                      996122967145934848	                               238334099	 2018-05-14 20:19:57	     1	     0
                      995992794350145536	                      996007108440150016	                      950665244904443904	 2018-05-14 12:39:34	     3	     0
                      995992794350145536	                      995996951203205120	                               388499227	 2018-05-14 11:59:12	     3	     0
                      995992794350145536	                      995994787999346688	                               238334099	 2018-05-14 11:50:36	     3	     0
                      995968686337994752	                      996000260194557954	                              2316932486	 2018-05-14 12:12:21	     1	     0
                      995011363222249472	                      995352848111153152	                                23708649	 2018-05-12 17:19:46	    10	     0
                      995011363222249472	                      995244649630650368	                                14477306	 2018-05-12 10:09:49	    10	     0
                      995011363222249472	                      995210309471293440	                               982865556	 2018-05-12 07:53:22	    10	     0
                      995011363222249472	                      995061094598303744	                                15851668	 2018-05-11 22:00:26	    10	     0
                      995011363222249472	                      995056371249893377	                                15454228	 2018-05-11 21:41:40	    10	     0
                      995011363222249472	                      995043356609777666	                                99771661	 2018-05-11 20:49:57	    10	     0
                      995011363222249472	                      995043128158584832	                               279657759	 2018-05-11 20:49:03	    10	     0
                      995011363222249472	                      995034574454513665	                               595606161	 2018-05-11 20:15:04	    10	     0
                      995011363222249472	                      995016322378620928	                               238334099	 2018-05-11 19:02:32	    10	     0
                      995011363222249472	                      995013248159272961	                               142652865	 2018-05-11 18:50:19	    10	     0
                      994992093922721793	                      995071102056632322	                               806763920	 2018-05-11 22:40:12	     5	     0
                      994992093922721793	                      995043172286959616	                               279657759	 2018-05-11 20:49:13	     5	     0
                      994992093922721793	                      995016372081045505	                               238334099	 2018-05-11 19:02:44	     5	     0
                      994992093922721793	                      994995203575549952	                               388499227	 2018-05-11 17:38:37	     5	     0
                      994992093922721793	                      994994648807608320	                                20722055	 2018-05-11 17:36:25	     5	     0
                      992141901309636609	                      992814573999874049	                               215762658	 2018-05-05 17:13:34	     5	     0
                      992141901309636609	                      992163111619657728	                      973348353890189312	 2018-05-03 22:04:53	     5	     0
                      992141901309636609	                      992146277017309184	                               140872617	 2018-05-03 20:58:00	     5	     0
                      992141901309636609	                      992143642776268800	                               238334099	 2018-05-03 20:47:32	     5	     0
                      992141901309636609	                      992142720201297920	                                22763149	 2018-05-03 20:43:52	     5	     0
                      992103819508142081	                      992110139623772162	                              2192348280	 2018-05-03 18:34:24	     1	     0
                      992043423610884096	                      992465207267078145	                                19989870	 2018-05-04 18:05:19	     2	     0
                      992043423610884096	                      992446782062911489	                                14660267	 2018-05-04 16:52:06	     2	     0
                      991596059360219136	                      991789893432078336	                                68124372	 2018-05-02 21:21:51	     7	     0
                      991596059360219136	                      991754041985323010	                               238334099	 2018-05-02 18:59:24	     7	     0
                      991596059360219136	                      991713026528210944	                               602173105	 2018-05-02 16:16:25	     7	     0
                      991596059360219136	                      991667022114279424	                               388499227	 2018-05-02 13:13:37	     7	     0
                      991596059360219136	                      991614547973885952	                                14116832	 2018-05-02 09:45:06	     7	     0
                      991596059360219136	                      991602314602516482	                                96532733	 2018-05-02 08:56:29	     7	     0
                      991596059360219136	                      991600844746448896	                                15454228	 2018-05-02 08:50:39	     7	     0
                      991382232446259202	                      991427292860768256	                               238334099	 2018-05-01 21:21:01	     3	     0
                      991382232446259202	                      991385151115546624	                               276974151	 2018-05-01 18:33:33	     3	     0
                      991382232446259202	                      991382319540965376	                               138043114	 2018-05-01 18:22:18	     3	     0
                      989821836052566016	                      989854610121740288	                               388499227	 2018-04-27 13:11:44	     1	     0
                      988801885833347072	                      989089783325618181	                                44204172	 2018-04-25 10:32:35	     6	     0
                      988801885833347072	                      989066892018176005	                      733219679628627969	 2018-04-25 09:01:37	     6	     0
                      988801885833347072	                      988870934936383489	                               373050312	 2018-04-24 20:02:57	     6	     0
                      988801885833347072	                      988848162185138183	                               279657759	 2018-04-24 18:32:28	     6	     0
                      988801885833347072	                      988844633634627585	                                33499481	 2018-04-24 18:18:27	     6	     0
                      988801885833347072	                      988816650899263488	                      771749814430232576	 2018-04-24 16:27:15	     6	     0
                      988769829527179264	                      988779284868321280	                              1045936398	 2018-04-24 13:58:46	     5	     0
                      988769829527179264	                      988775423663312896	                              2164955089	 2018-04-24 13:43:26	     5	     0
                      988769829527179264	                      988775420123385856	                               373050312	 2018-04-24 13:43:25	     5	     0
                      988769829527179264	                      988771774295879680	                                28104354	 2018-04-24 13:28:56	     5	     0
                      988769829527179264	                      988771664581287942	                                33499481	 2018-04-24 13:28:29	     5	     0
                      988761563950698496	                      988878557869985792	                                89183959	 2018-04-24 20:33:15	     6	     0
                      988761563950698496	                      988818214640607232	                               373050312	 2018-04-24 16:33:28	     6	     0
                      988761563950698496	                      988812106500845569	                                33499481	 2018-04-24 16:09:12	     6	     0
                      988761563950698496	                      988765489362079744	                               620066980	 2018-04-24 13:03:57	     6	     0
                      988761563950698496	                      988764801424904193	                               490405856	 2018-04-24 13:01:13	     6	     0
                      988761563950698496	                      988761707920199680	                      733219679628627969	 2018-04-24 12:48:56	     6	     0
                      987024358538432512	                      987100991379173376	                               238334099	 2018-04-19 22:49:50	     3	     0
                      987024358538432512	                      987061604104761346	                              2392113143	 2018-04-19 20:13:19	     3	     0
                      987024358538432512	                      987033647504150528	                                15454228	 2018-04-19 18:22:14	     3	     0
                      987021716525330433	                      987035217084010496	                                15454228	 2018-04-19 18:28:28	     3	     0
                      987021716525330433	                      987024934382776320	                                20063914	 2018-04-19 17:47:37	     3	     0
                      987021716525330433	                      987021977503371264	                               250148888	 2018-04-19 17:35:52	     3	     0
                      985604348536385538	                      992125904078934017	                                20582738	 2018-05-03 19:37:02	    11	     0
                      985604348536385538	                      985975805590241282	                      876031674102013952	 2018-04-16 20:18:45	    11	     0
                      985604348536385538	                      985916121898504193	                               157917128	 2018-04-16 16:21:35	    11	     0
                      985604348536385538	                      985878820849901568	                              1904243647	 2018-04-16 13:53:22	    11	     0
                      985604348536385538	                      985851457164496897	                               238334099	 2018-04-16 12:04:38	    11	     0
                      985604348536385538	                      985765068464943104	                               198432208	 2018-04-16 06:21:21	    11	     0
                      985604348536385538	                      985639055269486592	                                 2118031	 2018-04-15 22:00:37	    11	     0
                      985604348536385538	                      985636010347384832	                                14660267	 2018-04-15 21:48:31	    11	     0
                      985604348536385538	                      985632575354961920	                               131217995	 2018-04-15 21:34:52	    11	     0
                      985604348536385538	                      985626639299153920	                                99771661	 2018-04-15 21:11:17	    11	     0
                      985604348536385538	                      985608106313953282	                                23420275	 2018-04-15 19:57:38	    11	     0
                      984696162094649344	                      984697750188187648	                              3023155108	 2018-04-13 07:40:13	     1	     0
                      984503139968667649	                      984698525782102016	                              2151048926	 2018-04-13 07:43:18	     1	     0
                      984476255776067584	                      984516237328777216	                               279657759	 2018-04-12 19:38:57	     1	     0
